,0,1,2
0,0.1787437599475346,0.0946201334068081,0.2329801381322122
1,0.18041064244864,0.0989959024014819,0.2329801381322122
2,0.1822895718540759,0.1033270030860981,0.2329801381322122
3,0.1842644988532971,0.1074365834608712,0.2329801381322122
4,0.1864324236259299,0.1116562050800327,0.2329801381322122
5,0.1886193975294664,0.1157210212901128,0.2329801381322122
6,0.1907483050033139,0.1196974594275481,0.2329801381322122
7,0.1932241907252449,0.123650892426809,0.2329801381322122
8,0.1958731060526908,0.1273161860701704,0.2329801381322122
9,0.1985989698430486,0.1309150523769556,0.2329801381322122
10,0.2016718954302923,0.1344908176907915,0.2329801381322122
11,0.2048988014921775,0.1379334407672895,0.2329801381322122
12,0.2080287073744364,0.1410445022895561,0.2329801381322122
13,0.2109264310868481,0.1438022432310026,0.2329801381322122
14,0.164215121500865,0.0704784455274856,0.2329801381322122
15,0.1647059708163925,0.0749015667649389,0.2329801381322122
16,0.1655448845146469,0.0798547647283622,0.2329801381322122
17,0.1665188131054719,0.0848297217183041,0.2329801381322122
18,0.1714039961400418,0.100965621504913,0.2329801381322122
19,0.1730708786411624,0.1053414863542919,0.2329801381322122
20,0.1749498080465831,0.1096724911842029,0.2329801381322122
21,0.1769247350458043,0.113782071558976,0.2329801381322122
22,0.1790926598184523,0.1180017890329125,0.2329801381322122
23,0.1812796337219736,0.1220665093882177,0.2329801381322122
24,0.1834085411958363,0.1260429475256529,0.2329801381322122
25,0.1858844269177521,0.1299963805249138,0.2329801381322122
26,0.1885333422451979,0.1336617700229805,0.2329801381322122
27,0.191259206035571,0.1372605404750605,0.2329801381322122
28,0.1943321316228147,0.1408364016436016,0.2329801381322122
29,0.1975590376846999,0.1442790247201693,0.2329801381322122
30,0.2006889435669436,0.1473900862424358,0.2329801381322122
31,0.2035866672793553,0.1501478271838824,0.2329801381322122
32,0.2156436809938955,0.1598063427466347,0.2329801381322122
33,0.219524523667291,0.1624066902009133,0.2329801381322122
34,0.2235203295165428,0.1646306160814226,0.2329801381322122
35,0.2274960001002627,0.1664563613616441,0.2329801381322122
36,0.1560754612939182,0.0719840359677878,0.2329801381322122
37,0.156360362768979,0.076715234347563,0.2329801381322122
38,0.1569482958129504,0.0814700129940925,0.2329801381322122
39,0.1580382737142902,0.0866216302744792,0.2329801381322122
40,0.15912825161563,0.0917732475547962,0.2329801381322122
41,0.164064232332549,0.107311205457723,0.2329801381322122
42,0.1657311148336696,0.1116870703071717,0.2329801381322122
43,0.167610127787923,0.1160180751370827,0.2329801381322122
44,0.1695849712383114,0.1201276555118558,0.2329801381322122
45,0.1717528960109594,0.1243473729857226,0.2329801381322122
46,0.1739398699144807,0.1284120933410277,0.2329801381322122
47,0.1760687773883434,0.132388531478463,0.2329801381322122
48,0.1785446631102744,0.1363419644777239,0.2329801381322122
49,0.1811935784377203,0.1400073539758603,0.2329801381322122
50,0.1839194422280781,0.1436061244278705,0.2329801381322122
51,0.1869923678153218,0.1471818897417064,0.2329801381322122
52,0.1902193574260246,0.1506245128182742,0.2329801381322122
53,0.1933491797594659,0.1537355743405407,0.2329801381322122
54,0.1962469034718624,0.1564933152819873,0.2329801381322122
55,0.2082720850861093,0.1665949673192704,0.2329801381322122
56,0.2120758957477753,0.1692618379648304,0.2329801381322122
57,0.2160137187161861,0.1713973857727647,0.2329801381322122
58,0.2200474557295645,0.1733115091255612,0.2329801381322122
59,0.224081192742943,0.1752256324783576,0.2329801381322122
60,0.1477542495018382,0.0733574427181528,0.2329801381322122
61,0.1481108358641683,0.078307381620344,0.2329801381322122
62,0.1486986853593222,0.0830621602668038,0.2329801381322122
63,0.1495565646396323,0.0878603611116654,0.2329801381322122
64,0.1503374954570305,0.0927252768572188,0.2329801381322122
65,0.1511954582861583,0.0975234777020804,0.2329801381322122
66,0.1567244685250713,0.1136567894106028,0.2329801381322122
67,0.1583914345750094,0.1180325584052766,0.2329801381322122
68,0.1602703639804302,0.1223636590898928,0.2329801381322122
69,0.1622452074308338,0.1264732394646659,0.2329801381322122
70,0.1644132157522993,0.1306928610838275,0.2329801381322122
71,0.1666001061070031,0.1347576772939075,0.2329801381322122
72,0.1687290135808658,0.1387341154313428,0.2329801381322122
73,0.1712048993027816,0.1426874525758288,0.2329801381322122
74,0.1738538146302275,0.1463528420739651,0.2329801381322122
75,0.1765796784205853,0.1499517083807503,0.2329801381322122
76,0.179652604007829,0.1535274736945862,0.2329801381322122
77,0.1828795936185318,0.1569700967710842,0.2329801381322122
78,0.1860094159519731,0.1600811582933508,0.2329801381322122
79,0.1889072232132023,0.1628388992347973,0.2329801381322122
80,0.2009584720591794,0.1734718741097062,0.2329801381322122
81,0.2046652825412191,0.1758071832010347,0.2329801381322122
82,0.2085260734979003,0.1780092542002504,0.2329801381322122
83,0.212521879347152,0.1802331800807597,0.2329801381322122
84,0.216478584348801,0.1822139224795428,0.2329801381322122
85,0.2205123213621794,0.1841280458323393,0.2329801381322122
86,0.1396394032943279,0.0749669396993395,0.2329801381322122
87,0.1398612254105401,0.079899528893125,0.2329801381322122
88,0.1403341952786553,0.0850306332585791,0.2329801381322122
89,0.1410380940843239,0.0899620721954837,0.2329801381322122
90,0.1419730053763636,0.0946937498489941,0.2329801381322122
91,0.1430819488597592,0.0996904658655244,0.2329801381322122
92,0.144113943880258,0.104753800928111,0.2329801381322122
93,0.1493847047175785,0.1200022775086379,0.2329801381322122
94,0.1510516707675166,0.1243781423580867,0.2329801381322122
95,0.1529306001729373,0.1287091471879976,0.2329801381322122
96,0.154905443623341,0.1328187275627707,0.2329801381322122
97,0.1570734519448065,0.1370384450367072,0.2329801381322122
98,0.1592603422995102,0.1411031653920124,0.2329801381322122
99,0.161389249773373,0.1450796035294477,0.2329801381322122
100,0.1638651354952888,0.1490330365287085,0.2329801381322122
101,0.1665140508227498,0.1526984260267752,0.2329801381322122
102,0.1692399981619252,0.1562971964788552,0.2329801381322122
103,0.1723129237491689,0.1598729617926911,0.2329801381322122
104,0.1755398298110541,0.163315680723964,0.2329801381322122
105,0.1786696521444803,0.1664267422462305,0.2329801381322122
106,0.1815674594057095,0.1691843873329022,0.2329801381322122
107,0.1931978728470469,0.1794843628324436,0.2329801381322122
108,0.1969065214031184,0.1818224517112689,0.2329801381322122
109,0.2008063296585696,0.1842678020469162,0.2329801381322122
110,0.2047831699257657,0.1866466291912819,0.2329801381322122
111,0.2087979413570884,0.1887156538079348,0.2329801381322122
112,0.2128316783704668,0.1906297771607313,0.2329801381322122
113,0.2168654153838453,0.1925439005135277,0.2329801381322122
114,0.1321798304794391,0.0762915563857891,0.2329801381322122
115,0.1326338347654986,0.0815775620150997,0.2329801381322122
116,0.1331067210847961,0.0867086663806235,0.2329801381322122
117,0.1338295854725358,0.0914851081988968,0.2329801381322122
118,0.1345525334090777,0.0962616458719449,0.2329801381322122
119,0.1353724815252612,0.1013697450992246,0.2329801381322122
120,0.1362693781043567,0.1064112252805177,0.2329801381322122
121,0.1371273409334844,0.1112095219800845,0.2329801381322122
122,0.1420449409101008,0.1263478614615177,0.2329801381322122
123,0.143711906960039,0.1307237263108967,0.2329801381322122
124,0.1455908363654597,0.1350547311408775,0.2329801381322122
125,0.1475657633646809,0.1391643115156506,0.2329801381322122
126,0.1497336881373137,0.1433839331348121,0.2329801381322122
127,0.1519205784920174,0.1474487493448224,0.2329801381322122
128,0.1540494859658801,0.1514251874822577,0.2329801381322122
129,0.1565254552366287,0.1553786204815186,0.2329801381322122
130,0.159174287015257,0.1590440099795853,0.2329801381322122
131,0.1619002343544323,0.1626427804316653,0.2329801381322122
132,0.164973159941676,0.1662185457455011,0.2329801381322122
133,0.1682000660035613,0.1696611688220689,0.2329801381322122
134,0.1713298883370026,0.1727722303443354,0.2329801381322122
135,0.1742276955982319,0.1755299712857123,0.2329801381322122
136,0.1857299451502053,0.1853911237741305,0.2329801381322122
137,0.1895327532260302,0.1875049125555462,0.2329801381322122
138,0.1935284755264644,0.1897288384360555,0.2329801381322122
139,0.197563382223319,0.1921960436529963,0.2329801381322122
140,0.2014240896311675,0.194398210506987,0.2329801381322122
141,0.2053998437637049,0.1962239557872084,0.2329801381322122
142,0.2096456276813987,0.1980933149752421,0.2329801381322122
143,0.2137563131576891,0.1999408192819821,0.2329801381322122
144,0.1240642323325556,0.0773524766756496,0.2419887606709279
145,0.1242670888666969,0.0824399671332915,0.2419887606709279
146,0.1247980416156683,0.0876594495713904,0.2419887606709279
147,0.1252898935170217,0.092635652672988,0.2419887606709279
148,0.1260518587523641,0.0976553738277624,0.2419887606709279
149,0.1269688905969914,0.1030950346092737,0.2419887606709279
150,0.1277118902502629,0.1082696570279045,0.2419887606709279
151,0.1286858188410879,0.1132446140178464,0.2419887606709279
152,0.1297947623244987,0.1182413300343767,0.2419887606709279
153,0.134705177102608,0.1326934454143278,0.2419887606709279
154,0.1363721431525461,0.1370692144090016,0.2419887606709279
155,0.1382510725579668,0.1414003150936875,0.2419887606709279
156,0.140225999557188,0.1455098954684606,0.2419887606709279
157,0.142393924329836,0.1497295170876222,0.2419887606709279
158,0.1445808146845398,0.1537943332976325,0.2419887606709279
159,0.1467097221584025,0.1577707714351375,0.2419887606709279
